Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Recovery,With Pet,Competition,Long Run,For a Cause,Media
13303948875,"Jan 8, 2025, 11:53:58 PM",Evening Run,Run,Mz. [strava://athletes/111505936/17]Samantha Northrop forgot her watch #shame,2040,4.80,191.0,51,false,,New Balance 1080v 13,activities/13303948875.gpx,,,2040.0,1296.0,4802.8,7.447,3.706,0.0,0.0,2.2,2.5,2.0,0.0,,,,,191.0,165.0,,,292.0,,,51.0,,,,,,,,,,,0.0,,0.0,,1.0,4804.7,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.354,0.0,,,,5236.0,,,,,3.707,,,,,,,,""
13311499322,"Jan 9, 2025, 9:29:07 PM",Afternoon Stair-Stepper,Stair-Stepper,,608,0,159.0,8,false,,,activities/14197306705.fit.gz,,,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,159.0,141.0,,,58.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13325686642,"Jan 11, 2025, 2:09:18 PM",Morning Yoga,Yoga,,2676,0,108.0,4,false,,,activities/14212541656.fit.gz,,,2676.0,2676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,108.0,80.0,,,88.0,,,4.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13361845703,"Jan 15, 2025, 1:46:27 PM",Morning Yoga,Yoga,,700,0,104.0,1,false,,,activities/14251392621.fit.gz,,,700.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,104.0,79.0,,,22.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13361845706,"Jan 15, 2025, 1:35:21 PM",Morning Yoga,Yoga,,656,0,96.0,0,false,,,activities/14251392623.fit.gz,,,656.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,96.0,71.0,,,17.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13366465274,"Jan 15, 2025, 11:50:03 PM",Evening Run,Run,,2481,5.79,179.0,68,false,,New Balance 1080v 13,activities/13366465274.gpx,,,2481.0,1561.0,5797.1,6.98,3.714,0.0,0.0,2.2,2.5,2.4,0.0,,,,,179.0,168.0,,,352.0,,,68.0,,,,,,,,,,,,,0.0,,1.0,5799.4,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.337,0.0,,,,5966.0,,,,,3.715,,,,,,,,""
13382795022,"Jan 17, 2025, 10:45:57 PM",Afternoon Run,Run,,2677,6.63,154.0,58,false,,New Balance 1080v 13,activities/13382795022.gpx,,,2677.0,2534.0,6635.0,4.58,2.618,2.4,2.4,1.4,4.0,1.9,0.0,,,,,154.0,150.0,,,403.0,,,58.0,,,,,,,,,,,,,0.0,,1.0,6638.1,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.479,0.0,,,,7640.0,,,,,2.62,,,,,,,,""
13418438966,"Jan 21, 2025, 9:46:31 PM",Afternoon Run,Run,,4370,11.26,162.0,110,false,,New Balance 1080v 13,activities/13418438966.gpx,,,4370.0,4111.0,11267.9,4.413,2.741,13.5,13.5,13.7,20.0,3.4,0.0,,,,,162.0,154.0,,,685.0,,,110.0,,,,,,,,,,,,,0.0,,1.0,11280.9,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.578,0.0,,,,12462.0,,,,,2.744,,,,,,,,""
13427732403,"Jan 22, 2025, 11:51:14 PM",Evening Run,Run,,1915,6.02,190.0,106,false,,New Balance 1080v 13,activities/13427732403.gpx,,,1915.0,1733.0,6022.4,6.1,3.475,0.0,0.0,2.2,2.5,1.0,0.0,,,,,190.0,178.0,,,366.0,,,106.0,,,,,,,,,,,,,0.0,,1.0,6024.2,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,3.145,0.0,,,,5812.0,,,,,3.476,,,,,,,,""
13431584217,"Jan 23, 2025, 1:20:11 PM",Morning Yoga,Yoga,,1279,0,94.0,1,false,,,activities/14326679167.fit.gz,,,1279.0,1279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,94.0,74.0,,,33.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13452060148,"Jan 25, 2025, 7:44:40 PM",Afternoon Run,Run,,6484,16.11,165.0,170,false,,New Balance 1080v 13,activities/13452060148.gpx,,,6484.0,5989.0,16115.0,4.227,2.691,2.5,2.5,1.0,3.6,4.0,0.0,,,,,165.0,155.0,,,979.0,,,170.0,,,,,,,,,,,,,0.0,,1.0,16123.4,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.485,0.0,,,,18294.0,,,,,2.692,,,,,,,,""
13477675172,"Jan 28, 2025, 7:30:01 PM",Afternoon Run,Run,"",2534,6.50,151.0,39,false,,ASICS Novablast 4,activities/13477675172.gpx,,,2534.0,2499.0,6507.2,3.807,2.604,2.5,2.5,1.4,4.1,1.7,0.0,,,,,151.0,143.0,,,396.0,,,39.0,,,,,,,,,,,0.0,,0.0,,1.0,6510.8,,,,,,,,,,,,,,,,19084536.0,,,,,,,,,,0.0,2.568,0.0,,,,7462.0,,,,,2.605,,,,,,,,""
13532490813,"Feb 3, 2025, 9:49:47 PM",Afternoon Run,Run,,5480,12.88,159.0,100,false,,New Balance 1080v 13,activities/13532490813.gpx,,,5480.0,5102.0,12882.7,4.053,2.525,9.0,9.0,1.4,4.1,3.8,0.0,,,,,159.0,146.0,,,783.0,,,100.0,,,,,,,,,,,,,0.0,,1.0,12889.3,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.351,0.0,,,,15134.0,,,,,2.526,,,,,,,,""
13541777262,"Feb 4, 2025, 10:09:00 PM",Afternoon Run,Run,,2725,6.44,168.0,61,false,,New Balance 1080v 13,activities/13541777262.gpx,,,2725.0,2202.0,6448.1,4.647,2.928,4.6,4.6,1.4,4.0,1.9,0.0,,,,,168.0,155.0,,,392.0,,,61.0,,,,,,,,,,,,,0.0,,1.0,6451.5,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.366,0.0,,,,6806.0,,,,,2.93,,,,,,,,""
13551702009,"Feb 5, 2025, 11:54:23 PM",Evening Run,Run,,2005,5.86,178.0,81,false,,New Balance 1080v 13,activities/13551702009.gpx,,,2005.0,1635.0,5865.7,5.76,3.588,0.0,0.0,2.2,2.5,1.3,0.0,,,,,178.0,170.0,,,356.0,,,81.0,,,,,,,,,,,,,0.0,,1.0,5867.8,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.926,0.0,,,,5766.0,,,,,3.589,,,,,,,,""
13563438663,"Feb 7, 2025, 11:41:59 AM",Morning Yoga,Yoga,,1534,0,95.0,2,false,,,activities/14470542248.fit.gz,,,1534.0,1534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,95.0,81.0,,,50.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13563567164,"Feb 7, 2025, 12:08:04 PM",Morning Stair-Stepper,Stair-Stepper,,981,0,151.0,9,false,,,activities/14470683694.fit.gz,,,981.0,981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,151.0,137.0,,,89.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13613057030,"Feb 12, 2025, 11:52:00 PM",SPRC Track,Run,"",2241,5.84,179.0,76,false,,New Balance 1080v 13,activities/13613057030.gpx,,,2241.0,1564.0,5841.8,6.66,3.735,0.0,0.0,2.2,2.5,2.2,0.0,,,,,179.0,170.0,,,355.0,,,76.0,,,,,,,,,,,0.0,,0.0,,1.0,5843.5,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.607,0.0,,,,5724.0,,,,,3.736,,,,,,,,""
13616736071,"Feb 13, 2025, 12:45:56 PM",Morning Yoga,Yoga,,1520,0,95.0,2,false,,,activities/14528888406.fit.gz,,,1520.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,95.0,73.0,,,34.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13620743398,"Feb 13, 2025, 9:38:38 PM",Afternoon Run,Run,Nice n hot!,3306,6.46,164.0,53,false,,ASICS Novablast 4,activities/13620743398.gpx,,,3306.0,2372.0,6464.2,4.893,2.725,18.5,18.5,0.6,10.3,9.5,0.0,,,,,164.0,150.0,,,394.0,,,53.0,,,,,,,,,,,0.0,,0.0,,1.0,6493.0,,,,,,,,,,,,,,,,19084536.0,,,,,,,,,,0.0,1.955,0.0,,,,7198.0,,,,,2.737,,,,,,,,""
13624782476,"Feb 14, 2025, 12:45:34 PM",Morning Yoga,Yoga,,1488,0,89.0,2,false,,,activities/14537690669.fit.gz,,,1488.0,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,89.0,75.0,,,32.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13628698175,"Feb 14, 2025, 10:10:26 PM",Afternoon Walk,Walk,,4531,7.05,161.0,16,false,,,activities/14542007594.fit.gz,,,4531.0,4475.0,7054.5,3.92,1.576,6.6,5.2,2.0,4.8,8.7,0.0,,,,,161.0,114.0,,,288.0,,,16.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.557,0.0,,,,8816.0,,,,,,,,,,,,,""
13628875277,"Feb 14, 2025, 11:31:16 PM",Evening Stair-Stepper,Stair-Stepper,,1649,0,164.0,23,false,,,activities/14542199256.fit.gz,,,1649.0,1649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,164.0,139.0,,,128.0,,,23.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13655477762,"Feb 17, 2025, 10:09:35 PM",Afternoon Run,Run,"",2910,6.68,160.0,52,false,,ASICS Novablast 4,activities/13655477762.gpx,,,2910.0,2539.0,6681.7,4.373,2.632,4.6,5.3,0.6,4.1,4.4,0.0,,,,,160.0,146.0,,,406.0,,,52.0,,,,,,,,,,,0.0,,0.0,,1.0,6687.8,,,,,,,,,,,,,,,,19084536.0,,,,,,,,,,0.0,2.296,0.0,,,,7568.0,,,,,2.634,,,,,,,,""
13660264618,"Feb 18, 2025, 12:57:50 PM",Morning Yoga,Yoga,,1746,0,89.0,2,false,,,activities/14576652844.fit.gz,,,1746.0,1746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,89.0,69.0,,,25.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13663989767,"Feb 18, 2025, 8:16:12 PM",Afternoon Walk,Walk,,2799,3.98,117.0,7,false,,,activities/14580676225.fit.gz,,,2799.0,2799.0,3987.9,2.247,1.425,2.2,2.6,1.6,4.2,12.5,0.0,,,,,117.0,102.0,,,147.0,,,7.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.425,0.0,,,,5178.0,,,,,,,,,,,,,""
13682875754,"Feb 20, 2025, 11:06:53 PM",Evening Run,Run,A little fear to get the legs moving #nightrunning,3352,9.68,174.0,107,false,,ASICS Novablast 4,activities/13682875754.gpx,,,3352.0,3351.0,9686.6,4.88,2.891,12.0,12.0,13.7,18.6,2.8,0.0,,,,,174.0,159.0,,,589.0,,,107.0,,,,,,,,,,,0.0,,0.0,,1.0,9697.2,,,,,,,,,,,,,,,,19084536.0,,,,,,,,,,0.0,2.89,0.0,,,,10190.0,,,,,2.894,,,,,,,,""
13686842296,"Feb 21, 2025, 1:08:49 PM",Morning Yoga,Yoga,,1293,0,91.0,1,false,,,activities/14605675410.fit.gz,,,1293.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,91.0,70.0,,,30.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13689930434,"Feb 21, 2025, 8:31:52 PM",Afternoon Run,Run,,2724,7.26,166.0,73,false,,New Balance 1080v 13,activities/13689930434.gpx,,,2724.0,2723.0,7267.2,3.907,2.669,0.0,0.0,0.8,2.6,4.5,0.0,,,,,166.0,154.0,,,442.0,,,73.0,,,,,,,,,,,,,0.0,,1.0,7271.8,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.668,0.0,,,,8104.0,,,,,2.671,,,,,,,,""
13724245630,"Feb 25, 2025, 1:19:54 PM",Morning Yoga,Yoga,,1384,0,88.0,1,false,,,activities/14646450552.fit.gz,,,1384.0,1384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,88.0,68.0,,,27.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13736853449,"Feb 26, 2025, 9:52:36 PM",Afternoon Run,Run,"",3710,9.69,158.0,84,false,,ASICS Novablast 4,activities/13736853449.gpx,,,3710.0,3643.0,9695.7,4.54,2.661,6.8,6.8,1.4,4.0,2.0,0.0,,,,,158.0,149.0,,,589.0,,,84.0,,,,,,,,,,,0.0,,0.0,,1.0,9700.1,,,,,,,,,,,,,,,,19084536.0,,,,,,,,,,0.0,2.613,0.0,,,,10850.0,,,,,2.663,,,,,,,,""
13745740898,"Feb 27, 2025, 10:10:41 PM",Afternoon Run,Run,,2425,6.70,166.0,67,false,,New Balance 1080v 13,activities/13745740898.gpx,,,2425.0,2227.0,6707.7,4.7,3.012,4.6,4.6,1.4,4.0,1.8,0.0,,,,,166.0,158.0,,,408.0,,,67.0,,,,,,,,,,,,,0.0,,1.0,6711.1,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.766,0.0,,,,6890.0,,,,,3.014,,,,,,,,""
13752418498,"Feb 28, 2025, 1:26:29 PM",Morning Yoga,Yoga,,656,0,91.0,0,false,,,activities/14676989602.fit.gz,,,656.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,91.0,75.0,,,19.0,,,0.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13791161341,"Mar 4, 2025, 9:57:12 PM",Afternoon Run,Run,"",2733,6.54,174.0,61,false,,ASICS Novablast 4,activities/13791161341.gpx,,,2733.0,2336.0,6540.0,4.547,2.8,4.5,4.5,1.4,4.0,1.9,0.0,,,,,174.0,153.0,,,397.0,,,61.0,,,,,,,,,,,0.0,,0.0,,1.0,6543.2,,,,,,,,,,,,,,,,19084536.0,,,,,,,,,,0.0,2.393,0.0,,,,7066.0,,,,,2.801,,,,,,,,""
13801125848,"Mar 5, 2025, 11:52:36 PM",SPRC Spring Track,Run,WIND,2604,5.68,180.0,65,false,,New Balance 1080v 13,activities/13801125848.gpx,,,2604.0,1470.0,5687.6,7.14,3.869,0.0,0.0,2.2,2.5,1.4,0.0,,,,,180.0,167.0,,,346.0,,,65.0,,,,,,,,,,,0.0,,0.0,,1.0,5689.2,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.184,0.0,,,,5512.0,,,,,3.87,,,,,,,,""
13805200983,"Mar 6, 2025, 1:18:59 PM",Morning Yoga,Yoga,,1300,0,94.0,1,false,,,activities/14734299992.fit.gz,,,1300.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,94.0,72.0,,,30.0,,,1.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13814433597,"Mar 7, 2025, 12:29:34 PM",Morning Walk,Walk,,1545,2.05,102.0,3,false,,,activities/14744290316.fit.gz,,,1545.0,1545.0,2055.6,2.24,1.33,4.4,2.0,1.8,4.2,12.0,0.1,,,,,102.0,91.0,,,77.0,,,3.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.33,0.0,,,,3102.0,,,,,,,,,,,,,""
13817156482,"Mar 7, 2025, 7:33:53 PM",Afternoon Run,Run,"",2187,5.47,160.0,50,false,,ASICS Novablast 4,activities/13817156482.gpx,,,2187.0,2051.0,5476.9,4.14,2.67,2.4,2.4,1.4,4.0,2.9,0.0,,,,,160.0,151.0,,,333.0,,,50.0,,,,,,,,,,,0.0,,0.0,,1.0,5479.4,,,,,,,,,,,,,,,,19084536.0,,,,,,,,,,0.0,2.504,0.0,,,,6148.0,,,,,2.672,,,,,,,,""
13847069778,"Mar 10, 2025, 10:35:26 PM",KLR Warmup,Run,"",549,1.39,167.0,13,false,,New Balance 1080v 13,activities/13847069778.gpx,,,549.0,546.0,1391.3,3.62,2.548,0.0,0.0,20.9,22.5,2.1,0.0,,,,,167.0,152.0,,,85.0,,,13.0,,,,,,,,,,,0.0,,0.0,,1.0,1392.2,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.534,0.0,,,,1640.0,,,,,2.55,,,,,,,,""
13847318806,"Mar 10, 2025, 10:46:50 PM",KLR Monday Speed,Run,Wind 😔,1761,3.54,177.0,36,false,,New Balance 1080v 13,activities/13847318806.gpx,,,1761.0,944.0,3546.5,6.273,3.757,0.0,0.0,20.9,21.8,1.6,0.0,,,,,177.0,165.0,,,216.0,,,36.0,,,,,,,,,,,0.0,,0.0,,1.0,3548.2,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.014,0.0,,,,4504.0,,,,,3.759,,,,,,,,""
13847398359,"Mar 10, 2025, 11:18:17 PM",KLR Cooldown,Run,"",523,1.40,159.0,14,false,,New Balance 1080v 13,activities/13847398359.gpx,,,523.0,521.0,1400.6,3.987,2.688,0.0,0.0,20.9,22.5,3.1,0.0,,,,,159.0,154.0,,,85.0,,,14.0,,,,,,,,,,,0.0,,0.0,,1.0,1402.1,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.678,0.0,,,,1588.0,,,,,2.691,,,,,,,,""
13852660097,"Mar 11, 2025, 2:51:26 PM",Morning Yoga,Yoga,"",988,0,103.0,1,false,,,activities/14785839964.fit.gz,,,988.0,988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,103.0,79.0,,,31.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13866614509,"Mar 12, 2025, 10:51:04 PM",SPRC Track,Run,"",2332,5.36,184.0,81,false,,New Balance 1080v 13,activities/13866614509.gpx,,,2332.0,1422.0,5361.9,6.06,3.771,0.0,0.0,2.2,2.5,2.7,0.0,,,,,184.0,175.0,,,326.0,,,81.0,,,,,,,,,,,0.0,,0.0,,1.0,5364.0,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.299,0.0,,,,6124.0,,,,,3.772,,,,,,,,""
13870549959,"Mar 13, 2025, 12:35:32 PM",Morning Yoga,Yoga,"",929,0,88.0,1,false,,,activities/14805152477.fit.gz,,,929.0,929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,88.0,71.0,,,21.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13883090928,"Mar 14, 2025, 7:27:44 PM",Afternoon Run,Run,"",2737,4.01,176.0,40,false,,New Balance 1080v 13,activities/13883090928.gpx,,,2737.0,1373.0,4014.5,4.627,2.924,2.5,2.5,1.4,4.0,2.7,0.0,,,,,176.0,156.0,,,244.0,,,40.0,,,,,,,,,,,0.0,,0.0,,1.0,4017.0,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,1.467,0.0,,,,5190.0,,,,,2.926,,,,,,,,""
13906527819,"Mar 17, 2025, 12:06:19 PM",Morning Yoga,Yoga,"",783,0,85.0,0,false,,,activities/14843524650.fit.gz,,,783.0,783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,85.0,67.0,,,13.0,,,0.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13931479903,"Mar 19, 2025, 10:51:27 PM",SPRC,Run,"",1995,4.93,197.0,71,false,,New Balance 1080v 13,activities/13931479903.gpx,,,1995.0,1345.0,4931.0,6.84,3.666,0.0,0.0,2.2,2.5,1.6,0.0,,,,,197.0,174.0,,,300.0,,,71.0,,,,,,,,,,,0.0,,0.0,,1.0,4932.7,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.472,0.0,,,,5042.0,,,,,3.667,,,,,,,,""
13939930669,"Mar 20, 2025, 8:03:11 PM",Afternoon Pilates,Workout,"",2742,0,111.0,4,false,,,activities/14879642774.fit.gz,,,2742.0,2742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,111.0,82.0,,,74.0,,,4.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13948598336,"Mar 21, 2025, 8:57:59 PM",Afternoon Pilates,Workout,"",2181,0,98.0,3,false,,,activities/14888994217.fit.gz,,,2181.0,2181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,98.0,79.0,,,50.0,,,3.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13977156783,"Mar 24, 2025, 9:31:39 PM",Afternoon Pilates,Workout,"",2040,0,98.0,2,false,,,activities/14919717714.fit.gz,,,2040.0,2040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,98.0,75.0,,,39.0,,,2.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
13987099236,"Mar 25, 2025, 9:22:37 PM",Afternoon Run,Run,,2514,6.69,161.0,55,false,,New Balance 1080v 13,activities/13987099236.gpx,,,2514.0,2486.0,6690.4,4.2,2.691,4.6,4.6,1.4,4.0,2.0,0.0,,,,,161.0,148.0,,,407.0,,,55.0,,,,,,,,,,,,,0.0,,1.0,6694.2,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.661,0.0,,,,7400.0,,,,,2.693,,,,,,,,""
13997535096,"Mar 26, 2025, 10:53:44 PM",SPRC Speeeed,Run,"",1988,4.83,189.0,57,false,,New Balance 1080v 13,activities/13997535096.gpx,,,1988.0,1255.0,4835.8,7.2,3.853,0.0,0.0,2.2,2.5,0.8,0.0,,,,,189.0,169.0,,,294.0,,,57.0,,,,,,,,,,,0.0,,0.0,,1.0,4837.3,,,,,,,,,,,,,,,,19084540.0,,,,,,,,,,0.0,2.432,0.0,,,,5640.0,,,,,3.854,,,,,,,,""
14002236349,"Mar 27, 2025, 1:08:40 PM",Morning Yoga,Yoga,"",1327,0,96.0,1,false,,,activities/14946535571.fit.gz,,,1327.0,1327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,96.0,74.0,,,37.0,,,1.0,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14006751688,"Mar 27, 2025, 10:14:51 PM",Evening Run,Run,"",2954,6.68,167.0,61,false,,ASICS Novablast 4,activities/14006751688.gpx,,,2954.0,2518.0,6687.2,4.047,2.656,18.5,18.5,0.6,10.3,22.4,0.0,,,,,167.0,152.0,,,408.0,,,61.0,,,,,,,,,,,0.0,,0.0,,1.0,6721.9,,,,,,,,,,,,,,,,19084536.0,,,,,,,,,,0.0,2.264,0.0,,,,7544.0,,,,,2.67,,,,,,,,""
14007456840,"Mar 27, 2025, 9:31:59 PM",Afternoon Workout,Workout,,1635,0,104.0,2,false,,,activities/14952103821.fit.gz,,,1635.0,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,104.0,77.0,,,25.0,,,2.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,""
14022950216,"Mar 29, 2025, 4:10:25 PM",Weekend rally,Run,Starting an easy run at noon is never a good idea,7724,16.27,172.0,185,false,,ASICS Novablast 4,activities/14022950216.gpx,,,7724.0,6289.0,16275.6,4.553,2.588,25.3,26.1,0.6,10.3,18.5,0.0,,,,,172.0,157.0,,,991.0,,,185.0,,,,,,,,,,,0.0,,0.0,,1.0,16311.0,,,,,,,,,,,,,,,,19084536.0,,,,,,,,,,0.0,2.107,0.0,,,,18956.0,,,,,2.594,,,,,,,,""
